Date,Person_ID,Age,Gender,City,Temperature_C,Activity_Level,Water_Consumed_Liters,Consumption_scaled
2025-10-02,P0019,34.0,Male,Faisalabad,36.9,Low,2.59,0.4494773519163762
2025-10-02,P0067,55.0,Male,Multan,39.9,Low,2.82,0.5296167247386758
2025-10-02,P0083,47.0,Female,Islamabad,25.2,Low,1.96,0.22996515679442503
2025-10-02,P0066,25.0,Female,Multan,16.2,Medium,2.17,0.30313588850174206
2025-10-02,P0065,31.0,Male,Lahore,29.6,High,3.21,0.6655052264808361
2025-10-02,P0041,20.0,Female,Rawalpindi,28.5410751565762,Low,1.83,0.1846689895470383
2025-10-02,P0046,36.0,Male,Faisalabad,37.8,Medium,2.7222117072635506,0.4955441488723172
2025-10-02,P0015,58.0,Male,Rawalpindi,28.5410751565762,Medium,3.11,0.630662020905923
2025-10-02,P0018,49.0,Female,Lahore,33.9,Medium,3.05,0.6097560975609755
2025-10-02,P0096,41.0,Male,Karachi,23.3,Medium,2.63,0.4634146341463414
2025-10-02,P0090,62.0,Male,Islamabad,31.8,Medium,2.96,0.5783972125435539
2025-10-02,P0060,20.0,Male,Rawalpindi,23.5,High,2.85,0.5400696864111498
2025-10-02,P0055,36.0,Female,Multan,22.2,High,2.69,0.48432055749128905
2025-10-02,P0023,53.0,Female,Islamabad,16.9,Medium,2.15,0.29616724738675954
2025-10-02,P0022,42.0,Male,Lahore,24.9,Medium,2.69,0.48432055749128905
2025-10-02,P0024,39.0,Female,Faisalabad,22.2,Medium,2.72,0.49477351916376305
2025-10-02,P0082,50.0,Male,Rawalpindi,26.8,Low,2.05,0.2613240418118466
2025-10-02,P0054,55.0,Male,Rawalpindi,31.7,Low,2.18,0.30662020905923343
2025-10-02,P0063,57.0,Female,Multan,26.3,High,3.11,0.630662020905923
2025-10-02,P0017,46.0,Male,Multan,26.3,Low,2.17,0.30313588850174206
2025-10-02,P0059,39.0,Male,Rawalpindi,25.5,Medium,2.53,0.42857142857142844
2025-10-02,P0030,57.0,Female,Multan,19.7,Medium,2.43,0.3937282229965156
2025-10-02,P0073,38.0,Male,Rawalpindi,39.0,Medium,3.35,0.7142857142857142
2025-10-02,P0075,40.0,Female,Rawalpindi,28.5410751565762,Medium,2.72,0.49477351916376305
2025-10-02,P0086,57.0,Other,Lahore,27.3,Medium,2.77,0.5121951219512195
2025-10-02,P0069,46.0,Female,Rawalpindi,21.7,Medium,2.59,0.4494773519163762
2025-10-02,P0071,19.0,Female,Rawalpindi,21.6,High,2.81,0.5261324041811846
2025-10-02,P0053,27.0,Female,Karachi,24.4,Medium,2.56,0.43902439024390233
2025-10-02,P0080,60.0,Male,Lahore,39.1,Medium,3.46,0.7526132404181183
2025-10-02,P0051,41.0,Male,Rawalpindi,28.5,High,3.43,0.7421602787456445
2025-10-02,P0031,30.0,Female,Rawalpindi,28.5410751565762,Low,2.18,0.30662020905923343
2025-10-02,P0099,60.0,Female,Faisalabad,36.0,High,3.65,0.8188153310104527
2025-10-02,P0042,47.0,Female,Rawalpindi,36.0,Low,2.53,0.42857142857142844
2025-10-02,P0014,41.0,Male,Lahore,20.1,Low,1.75,0.156794425087108
2025-10-02,P0008,64.0,Female,Islamabad,28.5410751565762,Medium,1.83,0.1846689895470383
2025-10-02,P0012,28.0,Male,Lahore,22.7,Low,2.2,0.31358885017421606
2025-10-02,P0001,21.0,Female,Karachi,29.0,Medium,2.85,0.5400696864111498
2025-10-02,P0084,56.0,Female,Islamabad,33.3,Medium,3.11,0.630662020905923
2025-10-02,P0064,22.0,Male,Rawalpindi,27.0,Medium,2.96,0.5783972125435539
2025-10-02,P0044,22.0,Male,Islamabad,32.0,Medium,3.03,0.6027874564459927
2025-10-02,P0089,19.0,Male,Faisalabad,39.4,Medium,3.64,0.8153310104529616
2025-10-02,P0027,29.0,Male,Rawalpindi,41.8,Medium,3.41,0.735191637630662
2025-10-02,P0029,37.0,Male,Karachi,22.2,High,3.16,0.6480836236933798
2025-10-02,P0097,44.0,Male,Rawalpindi,34.6,Low,2.41,0.3867595818815331
2025-10-02,P0003,37.0,Male,Rawalpindi,27.9,Medium,2.56,0.43902439024390233
2025-10-02,P0038,18.0,Male,Multan,20.7,Low,2.1,0.2787456445993031
2025-10-02,P0047,51.0,Male,Rawalpindi,38.4,Low,2.81,0.5261324041811846
2025-10-02,P0033,64.0,Male,Islamabad,25.5,Low,1.83,0.1846689895470383
2025-10-03,P0096,40.0,Male,Karachi,19.3,Low,1.97,0.2334494773519163
2025-10-03,P0022,42.0,Female,Lahore,24.4,High,3.06,0.6132404181184667
2025-10-03,P0001,21.0,Female,Karachi,33.3,Low,2.49,0.4146341463414634
2025-10-03,P0074,53.0,Female,Karachi,28.5410751565762,Low,2.72,0.49477351916376305
2025-10-03,P0073,38.0,Male,Rawalpindi,21.8,Low,1.92,0.21602787456445988
2025-10-03,P0070,41.0,Female,Lahore,25.2,High,3.29,0.6933797909407664
2025-10-03,P0075,40.0,Female,Rawalpindi,17.9,Medium,2.71,0.4912891986062717
2025-10-03,P0047,51.0,Male,Rawalpindi,23.3,Low,1.71,0.14285714285714274
2025-10-03,P0065,41.0,Male,Lahore,19.4,Medium,2.38,0.3763066202090591
2025-10-03,P0087,42.0,Male,Multan,21.8,Medium,2.64,0.46689895470383275
2025-10-03,P0084,56.0,Female,Islamabad,27.3,High,3.38,0.724738675958188
2025-10-03,P0081,53.0,Female,Multan,28.5410751565762,Low,2.6,0.4529616724738676
2025-10-03,P0079,36.0,Male,Rawalpindi,36.1,Medium,3.22,0.6689895470383274
2025-10-03,P0062,41.0,Male,Multan,25.0,Low,2.27,0.337979094076655
2025-10-03,P0085,43.0,Male,Multan,21.4,Low,1.84,0.18815331010452957
2025-10-03,P0031,30.0,Female,Rawalpindi,40.0,Medium,3.41,0.735191637630662
2025-10-03,P0045,29.0,Female,Islamabad,32.8,Medium,2.86,0.5435540069686411
2025-10-03,P0017,46.0,Male,Multan,20.2,Medium,2.52,0.4250871080139372
2025-10-03,P0013,43.0,Female,Faisalabad,32.1,Medium,2.37,0.37282229965156793
2025-10-03,P0032,34.0,Female,Rawalpindi,19.5,High,2.58,0.44599303135888496
2025-10-03,P0012,28.0,Male,Lahore,30.7,Medium,2.78,0.5156794425087106
2025-10-03,P0034,18.0,Female,Lahore,27.2,Medium,2.97,0.5818815331010452
2025-10-03,P0008,64.0,Female,Islamabad,17.7,Medium,2.08,0.2717770034843205
2025-10-03,P0015,58.0,Male,Rawalpindi,33.1,Medium,2.79,0.519163763066202
2025-10-03,P0095,30.0,Female,Islamabad,40.6,Medium,2.7222117072635506,0.4955441488723172
2025-10-03,P0090,62.0,Male,Islamabad,15.4,Medium,2.21,0.3170731707317072
2025-10-03,P0051,41.0,Male,Rawalpindi,41.0,High,3.8,0.871080139372822
2025-10-03,P0066,41.0,Female,Multan,32.8,Medium,2.91,0.5609756097560974
2025-10-03,P0094,34.0,Male,Lahore,39.7,Medium,3.31,0.7003484320557489
2025-10-03,P0092,19.0,Male,Faisalabad,41.0,Low,2.81,0.5261324041811846
2025-10-03,P0069,46.0,Female,Rawalpindi,41.9,High,3.94,0.9198606271777001
2025-10-03,P0054,55.0,Male,Rawalpindi,35.3,Medium,2.96,0.5783972125435539
2025-10-03,P0009,57.0,Female,Karachi,21.1,High,3.07,0.616724738675958
2025-10-03,P0048,44.0,Male,Faisalabad,27.2,Medium,2.7222117072635506,0.4955441488723172
2025-10-03,P0046,36.0,Male,Faisalabad,31.4,Low,2.29,0.34494773519163763
2025-10-03,P0099,60.0,Female,Faisalabad,36.8,Low,2.56,0.43902439024390233
2025-10-03,P0043,30.0,Female,Faisalabad,22.9,Medium,2.44,0.39721254355400687
2025-10-03,P0068,26.0,Male,Karachi,41.0,Low,2.99,0.5888501742160277
2025-10-03,P0011,25.0,Female,Islamabad,38.2,Medium,3.52,0.7735191637630661
2025-10-03,P0061,41.0,Female,Karachi,37.5,Medium,3.25,0.6794425087108011
2025-10-03,P0055,36.0,Female,Multan,23.0,Medium,1.72,0.1463414634146341
2025-10-03,P0064,22.0,Male,Rawalpindi,22.8,Medium,2.54,0.4320557491289198
2025-10-03,P0088,56.0,Male,Rawalpindi,27.3,High,3.13,0.6376306620209058
2025-10-03,P0049,25.0,Female,Lahore,28.5410751565762,Low,2.95,0.5749128919860627
2025-10-03,P0039,43.0,Male,Faisalabad,32.2,Low,2.63,0.4634146341463414
2025-10-03,P0006,21.0,Female,Islamabad,15.7,Low,1.57,0.09407665505226476
2025-10-03,P0023,53.0,Female,Islamabad,17.9,Medium,2.17,0.30313588850174206
2025-10-03,P0026,52.0,Female,Rawalpindi,24.2,Medium,2.57,0.4425087108013936
2025-10-03,P0021,18.0,Male,Multan,41.8,High,3.77,0.8606271777003482
2025-10-03,P0058,37.0,Male,Rawalpindi,28.5410751565762,Low,1.67,0.12891986062717758
2025-10-03,P0089,41.0,Male,Rawalpindi,28.5410751565762,Medium,3.17,0.6515679442508708
2025-10-03,P0078,52.0,Female,Islamabad,32.5,Low,2.18,0.30662020905923343
2025-10-03,P0082,41.0,Male,Rawalpindi,31.1,Medium,3.12,0.6341463414634145
2025-10-03,P0076,52.0,Male,Rawalpindi,32.0,Medium,2.8,0.5226480836236933
2025-10-03,P0071,19.0,Female,Rawalpindi,33.0,Medium,3.29,0.6933797909407664
2025-10-03,P0083,47.0,Female,Islamabad,16.6,Medium,2.17,0.30313588850174206
2025-10-03,P0059,39.0,Male,Lahore,27.0,High,3.32,0.7038327526132402
2025-10-03,P0063,57.0,Female,Multan,37.1,Low,2.74,0.5017421602787457
2025-10-03,P0060,41.0,Male,Rawalpindi,40.6,Medium,3.65,0.8188153310104527
2025-10-03,P0025,35.0,Other,Rawalpindi,28.7,Low,2.07,0.2682926829268291
2025-10-03,P0057,56.0,Female,Karachi,18.0,Low,1.81,0.17770034843205568
2025-10-03,P0093,18.0,Female,Rawalpindi,29.0,Medium,2.68,0.4808362369337979
2025-10-03,P0033,64.0,Male,Islamabad,15.6,Medium,2.02,0.2508710801393728
2025-10-03,P0018,49.0,Female,Lahore,41.7,Medium,3.69,0.8327526132404179
2025-10-03,P0014,32.0,Male,Lahore,25.1,Low,2.14,0.2926829268292683
2025-10-03,P0098,58.0,Male,Rawalpindi,31.4,Low,2.28,0.34146341463414626
2025-10-03,P0003,37.0,Male,Rawalpindi,19.8,Medium,2.35,0.3658536585365853
2025-10-03,P0040,52.0,Male,Islamabad,35.6,Medium,3.39,0.7282229965156792
2025-10-03,P0016,58.0,Male,Rawalpindi,32.8,Low,2.37,0.37282229965156793
2025-10-03,P0080,60.0,Male,Lahore,27.8,Low,2.0,0.24390243902439018
2025-10-03,P0027,29.0,Male,Rawalpindi,32.1,High,3.55,0.7839721254355398
2025-10-03,P0077,24.0,Female,Islamabad,36.4,Medium,3.17,0.6515679442508708
2025-10-03,P0036,63.0,Male,Multan,26.9,Low,2.19,0.3101045296167247
2025-10-03,P0005,37.0,Female,Karachi,29.5,Medium,2.82,0.5296167247386758
2025-10-03,P0028,20.0,Male,Rawalpindi,38.2,Low,2.95,0.5749128919860627
2025-10-03,P0030,57.0,Female,Multan,34.0,Medium,2.7222117072635506,0.4955441488723172
2025-10-03,P0056,37.0,Female,Multan,36.7,High,3.86,0.8919860627177698
2025-10-03,P0091,38.0,Male,Karachi,40.7,Medium,3.44,0.7456445993031358
2025-10-03,P0038,18.0,Male,Multan,38.5,Medium,3.47,0.7560975609756098
2025-10-03,P0086,57.0,Other,Lahore,36.4,High,3.43,0.7421602787456445
2025-10-03,P0050,42.0,Male,Rawalpindi,30.0,High,3.05,0.6097560975609755
2025-10-03,P0052,25.0,Female,Faisalabad,30.3,Medium,2.81,0.5261324041811846
2025-10-03,P0024,39.0,Female,Rawalpindi,26.4,Medium,2.31,0.35191637630662015
2025-10-03,P0042,47.0,Female,Rawalpindi,39.7,Medium,2.7222117072635506,0.4955441488723172
2025-10-03,P0044,22.0,Male,Islamabad,19.4,Low,2.01,0.24738675958188144
2025-10-03,P0067,55.0,Male,Multan,29.2,Medium,3.06,0.6132404181184667
2025-10-03,P0002,54.0,Other,Rawalpindi,39.1,Medium,3.11,0.630662020905923
2025-10-03,P0007,58.0,Female,Islamabad,40.4,High,3.72,0.8432055749128919
2025-10-03,P0004,51.0,Female,Islamabad,32.4,High,3.31,0.7003484320557489
2025-10-04,P0075,40.0,Female,Rawalpindi,25.8,Medium,2.49,0.4146341463414634
2025-10-04,P0054,55.0,Male,Rawalpindi,27.9,Medium,2.9,0.5574912891986061
2025-10-04,P0064,22.0,Male,Rawalpindi,26.8,Medium,2.62,0.4599303135888501
2025-10-04,P0069,46.0,Female,Rawalpindi,21.9,High,2.68,0.4808362369337979
2025-10-04,P0007,58.0,Female,Islamabad,29.4,Medium,2.85,0.5400696864111498
2025-10-04,P0058,37.0,Male,Rawalpindi,32.5,Low,2.31,0.35191637630662015
2025-10-04,P0072,51.0,Female,Lahore,24.0,High,3.17,0.6515679442508708
2025-10-04,P0032,34.0,Female,Rawalpindi,16.1,Low,1.85,0.19163763066202083
2025-10-04,P0033,64.0,Male,Islamabad,35.1,Medium,3.12,0.6341463414634145
2025-10-04,P0100,55.0,Male,Rawalpindi,20.6,Medium,2.26,0.3344947735191636
2025-10-04,P0026,52.0,Female,Islamabad,35.5,Low,2.58,0.44599303135888496
2025-10-04,P0055,36.0,Female,Multan,25.8,Medium,2.73,0.4982578397212543
2025-10-04,P0009,57.0,Female,Karachi,30.8,Medium,2.69,0.48432055749128905
2025-10-04,P0065,31.0,Male,Rawalpindi,25.5,Low,2.7222117072635506,0.4955441488723172
2025-10-04,P0068,26.0,Male,Karachi,37.7,Medium,3.12,0.6341463414634145
2025-10-04,P0056,37.0,Female,Multan,21.6,Low,1.88,0.20209059233449472
2025-10-04,P0029,37.0,Male,Karachi,18.4,Medium,2.31,0.35191637630662015
2025-10-04,P0030,57.0,Female,Multan,33.8,Medium,3.03,0.6027874564459927
2025-10-04,P0092,19.0,Male,Faisalabad,19.6,Low,1.99,0.24041811846689892
2025-10-04,P0083,47.0,Female,Islamabad,29.7,Medium,3.0,0.592334494773519
2025-10-04,P0010,41.0,Male,Rawalpindi,22.1,Medium,2.58,0.44599303135888496
2025-10-04,P0063,57.0,Female,Multan,36.4,Low,2.73,0.4982578397212543
2025-10-04,P0014,41.0,Male,Lahore,15.1,Medium,1.94,0.2229965156794424
2025-10-04,P0003,37.0,Male,Rawalpindi,33.6,Medium,2.9,0.5574912891986061
2025-10-04,P0077,24.0,Female,Islamabad,16.0,Low,1.73,0.14982578397212537
2025-10-04,P0051,41.0,Male,Rawalpindi,24.1,Medium,2.37,0.37282229965156793
2025-10-04,P0098,58.0,Female,Rawalpindi,23.5,High,3.0,0.592334494773519
2025-10-04,P0079,36.0,Male,Rawalpindi,41.3,Low,3.01,0.5958188153310102
2025-10-04,P0045,29.0,Female,Islamabad,16.2,Low,1.88,0.20209059233449472
2025-10-04,P0094,34.0,Male,Lahore,29.9,Medium,3.02,0.5993031358885017
2025-10-04,P0061,41.0,Female,Karachi,32.2,Medium,2.81,0.5261324041811846
2025-10-04,P0070,48.0,Female,Lahore,17.3,Medium,2.01,0.24738675958188144
2025-10-04,P0040,52.0,Male,Islamabad,26.4,High,3.05,0.6097560975609755
2025-10-04,P0049,25.0,Female,Lahore,21.0,Medium,2.39,0.37979094076655046
2025-10-04,P0089,19.0,Male,Faisalabad,15.1,Medium,2.02,0.2508710801393728
2025-10-04,P0080,60.0,Male,Lahore,36.1,Low,2.37,0.37282229965156793
2025-10-04,P0035,41.0,Male,Rawalpindi,16.9,Medium,2.04,0.25783972125435534
2025-10-04,P0015,58.0,Male,Rawalpindi,30.3,High,3.13,0.6376306620209058
2025-10-04,P0057,56.0,Female,Karachi,15.1,Medium,2.07,0.2682926829268291
2025-10-04,P0099,60.0,Female,Faisalabad,29.1,Low,2.15,0.29616724738675954
2025-10-04,P0091,41.0,Male,Karachi,23.5,Medium,2.59,0.4494773519163762
2025-10-04,P0095,30.0,Female,Islamabad,28.5410751565762,Medium,2.97,0.5818815331010452
2025-10-04,P0097,44.0,Male,Rawalpindi,28.6,Medium,2.7222117072635506,0.4955441488723172
2025-10-04,P0018,49.0,Female,Lahore,38.5,Medium,3.53,0.7770034843205573
2025-10-04,P0016,58.0,Male,Rawalpindi,23.3,Medium,2.31,0.35191637630662015
2025-10-04,P0038,18.0,Male,Multan,24.0,Low,1.89,0.20557491289198598
2025-10-04,P0052,25.0,Female,Faisalabad,25.8,Medium,2.94,0.5714285714285712
2025-10-04,P0039,43.0,Male,Rawalpindi,24.9,Medium,2.6,0.4529616724738676
2025-10-04,P0062,40.0,Male,Multan,29.3,Low,2.5,0.41811846689895465
2025-10-04,P0021,18.0,Male,Multan,16.1,Low,1.51,0.07317073170731708
2025-10-04,P0048,44.0,Male,Faisalabad,28.2,High,3.06,0.6132404181184667
2025-10-04,P0047,41.0,Male,Rawalpindi,23.1,Low,1.74,0.15331010452961663
2025-10-04,P0067,55.0,Male,Multan,33.6,Medium,2.87,0.5470383275261324
2025-10-04,P0053,27.0,Female,Karachi,35.6,Medium,3.1,0.627177700348432
2025-10-04,P0011,25.0,Female,Islamabad,29.0,Low,2.7222117072635506,0.4955441488723172
2025-10-04,P0020,24.0,Male,Rawalpindi,37.3,Low,2.53,0.42857142857142844
2025-10-04,P0081,53.0,Female,Multan,18.6,Medium,2.1,0.2787456445993031
2025-10-04,P0036,41.0,Male,Multan,18.3,High,2.78,0.5156794425087106
2025-10-04,P0043,30.0,Female,Faisalabad,35.7,Low,2.82,0.5296167247386758
2025-10-04,P0073,38.0,Male,Rawalpindi,33.2,Low,2.7,0.4878048780487804
2025-10-04,P0050,42.0,Male,Rawalpindi,19.8,Medium,2.7222117072635506,0.4955441488723172
2025-10-04,P0001,21.0,Female,Karachi,22.3,Medium,2.32,0.3554006968641114
2025-10-04,P0027,29.0,Male,Rawalpindi,32.3,High,3.27,0.6864111498257839
2025-10-04,P0066,25.0,Female,Multan,25.1,Medium,2.09,0.27526132404181175
2025-10-04,P0013,43.0,Female,Faisalabad,33.7,High,3.69,0.8327526132404179
2025-10-04,P0078,52.0,Female,Islamabad,16.7,Low,1.4,0.03484320557491283
2025-10-04,P0028,20.0,Male,Multan,39.1,High,3.6,0.8013937282229964
2025-10-04,P0088,56.0,Male,Rawalpindi,22.4,Low,1.95,0.22648083623693377
2025-10-04,P0076,52.0,Male,Rawalpindi,39.2,High,3.63,0.8118466898954702
2025-10-04,P0082,50.0,Male,Rawalpindi,24.5,Low,2.16,0.2996515679442509
2025-10-04,P0059,39.0,Male,Lahore,38.0,Medium,3.35,0.7142857142857142
2025-10-04,P0041,20.0,Female,Rawalpindi,32.3,Low,2.22,0.3205574912891986
2025-10-04,P0096,40.0,Male,Rawalpindi,30.2,Low,2.53,0.42857142857142844
2025-10-04,P0085,43.0,Male,Multan,16.5,High,2.78,0.5156794425087106
2025-10-04,P0046,36.0,Male,Faisalabad,29.2,Low,2.22,0.3205574912891986
2025-10-04,P0002,54.0,Other,Rawalpindi,32.5,Medium,2.78,0.5156794425087106
2025-10-04,P0005,37.0,Female,Karachi,33.5,Low,2.43,0.3937282229965156
2025-10-04,P0024,39.0,Female,Faisalabad,42.0,Medium,3.38,0.724738675958188
2025-10-04,P0022,42.0,Female,Lahore,24.2,Medium,2.8,0.5226480836236933
2025-10-04,P0060,20.0,Male,Rawalpindi,39.3,High,3.61,0.8048780487804876
2025-10-04,P0017,46.0,Male,Multan,39.5,Medium,3.56,0.7874564459930311
2025-10-04,P0034,18.0,Female,Lahore,19.7,High,2.66,0.47386759581881527
2025-10-04,P0087,42.0,Male,Multan,32.0,Low,2.3,0.3484320557491288
2025-10-04,P0008,64.0,Female,Islamabad,17.7,Medium,2.38,0.3763066202090591
2025-10-04,P0074,53.0,Female,Karachi,35.8,Medium,3.41,0.735191637630662
2025-10-04,P0031,30.0,Female,Rawalpindi,28.9,Low,2.49,0.4146341463414634
2025-10-04,P0090,62.0,Male,Islamabad,35.2,Medium,3.03,0.6027874564459927
2025-10-04,P0023,53.0,Female,Islamabad,41.2,Low,2.7,0.4878048780487804
2025-10-04,P0086,57.0,Other,Lahore,36.9,Medium,3.15,0.6445993031358883
2025-10-04,P0004,51.0,Female,Islamabad,31.4,Medium,2.98,0.5853658536585364
2025-10-04,P0037,31.0,Male,Karachi,28.5,High,3.26,0.6829268292682924
2025-10-04,P0012,28.0,Male,Lahore,27.2,Medium,2.9,0.5574912891986061
2025-10-04,P0006,21.0,Male,Islamabad,25.6,Medium,2.85,0.5400696864111498
2025-10-04,P0093,18.0,Female,Faisalabad,22.3,Low,2.7222117072635506,0.4955441488723172
2025-10-04,P0042,47.0,Female,Rawalpindi,34.3,Medium,3.11,0.630662020905923
2025-10-05,P0019,34.0,Male,Faisalabad,20.6,Medium,2.53,0.42857142857142844
2025-10-05,P0008,64.0,Female,Islamabad,18.9,Medium,2.41,0.3867595818815331
2025-10-05,P0073,38.0,Male,Rawalpindi,38.8,Medium,3.59,0.7979094076655051
2025-10-05,P0038,41.0,Male,Multan,17.7,Medium,2.53,0.42857142857142844
2025-10-05,P0016,58.0,Male,Rawalpindi,40.7,Low,2.95,0.5749128919860627
2025-10-05,P0060,20.0,Male,Rawalpindi,34.5,Low,2.38,0.3763066202090591
2025-10-05,P0013,43.0,Female,Faisalabad,24.5,Low,2.11,0.28222996515679427
2025-10-05,P0098,58.0,Female,Rawalpindi,31.1,High,2.7222117072635506,0.4955441488723172
2025-10-05,P0023,53.0,Male,Islamabad,29.7,High,3.19,0.6585365853658536
2025-10-05,P0062,40.0,Male,Multan,30.9,High,3.36,0.7177700348432055
2025-10-05,P0066,25.0,Female,Multan,30.9,Medium,2.96,0.5783972125435539
2025-10-05,P0037,31.0,Male,Karachi,23.3,High,2.74,0.5017421602787457
2025-10-05,P0012,41.0,Male,Lahore,28.5410751565762,Medium,2.48,0.411149825783972
2025-10-05,P0010,44.0,Male,Rawalpindi,19.8,Medium,2.68,0.4808362369337979
2025-10-05,P0097,44.0,Male,Rawalpindi,39.4,High,3.65,0.8188153310104527
2025-10-05,P0076,52.0,Male,Rawalpindi,24.8,Low,2.7222117072635506,0.4955441488723172
2025-10-05,P0055,36.0,Female,Rawalpindi,35.5,Medium,3.42,0.738675958188153
2025-10-05,P0024,39.0,Female,Faisalabad,20.6,Medium,2.49,0.4146341463414634
2025-10-05,P0032,34.0,Female,Rawalpindi,41.2,Low,2.77,0.5121951219512195
2025-10-05,P0014,32.0,Male,Lahore,35.0,Low,2.72,0.49477351916376305
2025-10-05,P0083,47.0,Female,Islamabad,40.7,Medium,3.56,0.7874564459930311
2025-10-05,P0082,50.0,Male,Rawalpindi,39.4,Low,2.68,0.4808362369337979
2025-10-05,P0096,40.0,Male,Karachi,37.4,Medium,3.47,0.7560975609756098
2025-10-05,P0053,27.0,Female,Karachi,30.7,High,3.18,0.6550522648083623
2025-10-05,P0044,22.0,Male,Islamabad,32.7,High,3.24,0.6759581881533101
2025-10-05,P0084,56.0,Female,Islamabad,30.0,Medium,2.67,0.47735191637630653
2025-10-05,P0079,36.0,Male,Rawalpindi,39.5,Low,2.95,0.5749128919860627
2025-10-05,P0018,41.0,Female,Lahore,25.8,Low,1.89,0.20557491289198598
2025-10-05,P0069,41.0,Female,Rawalpindi,18.0,Medium,2.15,0.29616724738675954
2025-10-05,P0068,26.0,Male,Karachi,36.6,Medium,3.41,0.735191637630662
2025-10-05,P0087,42.0,Male,Multan,25.7,Medium,2.91,0.5609756097560974
2025-10-05,P0085,43.0,Male,Multan,41.9,Low,2.92,0.5644599303135887
2025-10-05,P0051,41.0,Male,Rawalpindi,36.1,Low,2.84,0.5365853658536583
2025-10-05,P0054,55.0,Male,Rawalpindi,16.4,Medium,1.8,0.17421602787456442
2025-10-05,P0026,52.0,Female,Islamabad,15.1,Low,1.33,0.010452961672473837
2025-10-05,P0006,21.0,Female,Islamabad,18.2,Medium,2.51,0.4216027874564458
2025-10-05,P0052,25.0,Female,Faisalabad,40.4,Medium,3.44,0.7456445993031358
2025-10-05,P0094,34.0,Male,Lahore,34.1,Low,2.36,0.36933797909407656
2025-10-05,P0088,56.0,Male,Rawalpindi,36.0,Low,2.71,0.4912891986062717
2025-10-05,P0072,51.0,Female,Lahore,27.8,Medium,2.58,0.44599303135888496
2025-10-05,P0035,51.0,Male,Rawalpindi,41.5,Low,2.86,0.5435540069686411
2025-10-05,P0025,35.0,Other,Rawalpindi,28.5410751565762,High,3.45,0.749128919860627
2025-10-05,P0015,58.0,Male,Rawalpindi,19.3,Low,1.85,0.19163763066202083
2025-10-05,P0049,25.0,Female,Lahore,37.5,Medium,3.55,0.7839721254355398
2025-10-05,P0059,39.0,Male,Lahore,16.5,Medium,2.17,0.30313588850174206
2025-10-05,P0089,19.0,Male,Faisalabad,16.4,Medium,2.48,0.411149825783972
2025-10-05,P0077,24.0,Female,Islamabad,32.5,High,2.7222117072635506,0.4955441488723172
2025-10-05,P0091,38.0,Male,Karachi,29.6,Low,2.41,0.3867595818815331
2025-10-05,P0046,36.0,Male,Faisalabad,28.7,Low,2.36,0.36933797909407656
2025-10-05,P0007,58.0,Female,Islamabad,38.0,High,3.47,0.7560975609756098
2025-10-05,P0009,57.0,Male,Karachi,19.1,Medium,2.11,0.28222996515679427
2025-10-05,P0017,46.0,Male,Rawalpindi,31.9,Medium,2.97,0.5818815331010452
2025-10-05,P0061,41.0,Female,Karachi,20.6,Medium,2.56,0.43902439024390233
2025-10-05,P0080,41.0,Male,Lahore,25.6,Low,2.06,0.26480836236933797
2025-10-05,P0028,20.0,Male,Multan,33.8,Medium,3.21,0.6655052264808361
2025-10-05,P0078,52.0,Female,Islamabad,30.4,Low,2.22,0.3205574912891986
2025-10-05,P0075,40.0,Female,Rawalpindi,37.0,Medium,3.11,0.630662020905923
2025-10-05,P0064,22.0,Male,Rawalpindi,22.9,Medium,2.64,0.46689895470383275
2025-10-05,P0067,55.0,Male,Multan,39.5,Low,2.91,0.5609756097560974
2025-10-05,P0004,51.0,Female,Islamabad,28.1,Medium,2.97,0.5818815331010452
2025-10-05,P0036,63.0,Male,Multan,41.0,Medium,3.25,0.6794425087108011
2025-10-05,P0048,44.0,Male,Faisalabad,21.5,Medium,2.7222117072635506,0.4955441488723172
2025-10-05,P0030,41.0,Male,Multan,24.1,High,3.08,0.6202090592334493
2025-10-05,P0020,24.0,Male,Rawalpindi,15.1,Low,1.34,0.013937282229965153
2025-10-05,P0021,18.0,Male,Multan,28.5410751565762,Low,2.34,0.36236933797909393
2025-10-05,P0011,25.0,Female,Islamabad,29.3,Low,2.28,0.34146341463414626
2025-10-05,P0070,48.0,Female,Lahore,25.5,Medium,2.7222117072635506,0.4955441488723172
2025-10-05,P0065,31.0,Male,Lahore,27.9,Low,2.39,0.37979094076655046
2025-10-05,P0090,62.0,Male,Islamabad,18.5,Low,1.92,0.21602787456445988
2025-10-05,P0057,56.0,Female,Karachi,22.9,Low,2.1,0.2787456445993031
2025-10-05,P0071,19.0,Female,Rawalpindi,22.7,High,2.99,0.5888501742160277
2025-10-05,P0050,42.0,Male,Rawalpindi,33.7,Medium,3.24,0.6759581881533101
2025-10-05,P0029,37.0,Male,Karachi,19.4,Low,1.58,0.09756097560975613
2025-10-05,P0003,37.0,Male,Rawalpindi,40.3,Medium,3.66,0.8222996515679442
2025-10-05,P0040,52.0,Male,Islamabad,30.1,Medium,2.78,0.5156794425087106
2025-10-05,P0031,30.0,Female,Rawalpindi,26.5,Medium,2.51,0.4216027874564458
2025-10-05,P0034,18.0,Female,Lahore,33.9,Low,2.67,0.47735191637630653
2025-10-05,P0081,53.0,Male,Multan,35.4,Low,2.49,0.4146341463414634
